p,largest_components
0.026726726726726727,0.9824666666666667
0.026876876876876874,0.9829333333333333
0.027027027027027025,0.9835333333333334
0.027177177177177176,0.9838
0.027327327327327327,0.9840666666666666
0.027477477477477478,0.9843999999999999
0.027627627627627625,0.9847999999999999
0.027777777777777776,0.9850666666666666
0.027927927927927927,0.9856666666666668
0.028078078078078078,0.9860000000000001
0.028228228228228226,0.9863333333333334
0.028378378378378376,0.9867333333333334
0.028528528528528527,0.987
0.02867867867867868,0.9873333333333334
0.028828828828828826,0.9876666666666667
0.028978978978978977,0.9877333333333332
0.029129129129129128,0.9883333333333334
0.02927927927927928,0.9886666666666667
0.02942942942942943,0.9889333333333334
0.029579579579579577,0.9892000000000002
0.029729729729729728,0.9895333333333335
0.02987987987987988,0.9897333333333335
0.03003003003003003,0.9897333333333335
0.030180180180180177,0.9899333333333336
0.030330330330330328,0.9901333333333338
0.03048048048048048,0.9903333333333336
0.03063063063063063,0.9904666666666669
0.03078078078078078,0.9907333333333335
0.03093093093093093,0.9908000000000001
0.03108108108108108,0.9910000000000002
0.03123123123123123,0.9912000000000002
0.03138138138138138,0.991266666666667
0.03153153153153153,0.9914666666666669
0.03168168168168168,0.9916666666666668
0.03183183183183183,0.9919333333333336
0.03198198198198198,0.9920666666666669
0.03213213213213213,0.9922000000000003
0.03228228228228228,0.9924000000000003
0.032432432432432434,0.9928
0.03258258258258258,0.9929333333333336
0.03273273273273273,0.9931333333333333
0.03288288288288288,0.9932000000000002
0.03303303303303303,0.9934666666666668
0.03318318318318318,0.9938000000000001
0.03333333333333333,0.9942000000000003
0.033483483483483484,0.9943333333333336
0.033633633633633635,0.9945333333333335
0.033783783783783786,0.9946666666666669
0.03393393393393393,0.9948666666666669
0.03408408408408408,0.9949333333333337
0.03423423423423423,0.995066666666667
0.03438438438438438,0.9951333333333336
0.03453453453453453,0.9952000000000002
0.034684684684684684,0.9952000000000002
0.034834834834834835,0.9953333333333336
0.034984984984984986,0.9956000000000003
0.03513513513513513,0.9956000000000003
0.03528528528528528,0.9956000000000003
0.03543543543543543,0.9956000000000003
0.03558558558558558,0.9956000000000003
0.035735735735735734,0.9957333333333337
0.035885885885885885,0.9957333333333337
0.036036036036036036,0.9959333333333337
0.03618618618618619,0.9962000000000002
0.03633633633633634,0.996266666666667
0.03648648648648648,0.9964000000000002
0.03663663663663663,0.9964000000000002
0.03678678678678678,0.9964000000000002
0.036936936936936934,0.9965333333333336
0.037087087087087085,0.9966000000000003
0.037237237237237236,0.9966666666666668
0.03738738738738739,0.996866666666667
0.03753753753753754,0.996866666666667
0.03768768768768769,0.9969333333333336
0.03783783783783783,0.9969333333333336
0.037987987987987984,0.9970000000000002
0.038138138138138135,0.9970000000000002
0.038288288288288286,0.9970000000000002
0.03843843843843844,0.9970000000000002
0.03858858858858859,0.9970000000000002
0.03873873873873874,0.9971333333333336
0.03888888888888889,0.9972000000000003
0.03903903903903904,0.9973333333333335
0.039189189189189184,0.9974000000000003
0.039339339339339335,0.9974000000000003
0.039489489489489486,0.997466666666667
0.03963963963963964,0.9976000000000002
0.03978978978978979,0.9977333333333337
0.03993993993993994,0.9977333333333337
0.04009009009009009,0.9977333333333337
0.04024024024024024,0.9978666666666669
0.04039039039039039,0.9978666666666669
0.040540540540540536,0.9978666666666669
0.04069069069069069,0.9978666666666669
0.04084084084084084,0.9979333333333337
0.04099099099099099,0.9979333333333337
0.04114114114114114,0.9980000000000002
0.04129129129129129,0.998066666666667
0.04144144144144144,0.998066666666667
0.04159159159159159,0.9982000000000002
0.04174174174174174,0.9982666666666669
0.04189189189189189,0.9983333333333334
0.04204204204204204,0.9984000000000001
0.04219219219219219,0.9984666666666666
0.04234234234234234,0.9985333333333334
0.04249249249249249,0.9985333333333334
0.04264264264264264,0.9985333333333334
0.04279279279279279,0.9985333333333334
0.042942942942942944,0.9986666666666667
0.04309309309309309,0.9986666666666667
0.04324324324324324,0.9986666666666667
0.04339339339339339,0.9986666666666667
0.04354354354354354,0.9986666666666667
0.04369369369369369,0.9986666666666667
0.04384384384384384,0.9987333333333335
0.04399399399399399,0.9988000000000002
0.044144144144144144,0.9988666666666668
0.044294294294294295,0.9988666666666668
0.04444444444444444,0.9990000000000001
0.04459459459459459,0.9990000000000001
0.04474474474474474,0.9990000000000001
0.04489489489489489,0.9990000000000001
0.04504504504504504,0.9990000000000001
0.045195195195195194,0.9990000000000001
0.045345345345345345,0.9990000000000001
0.045495495495495496,0.9990000000000001
0.04564564564564565,0.9990000000000001
0.04579579579579579,0.9990000000000001
0.04594594594594594,0.9990666666666667
0.04609609609609609,0.9991333333333333
0.04624624624624624,0.9991333333333333
0.046396396396396394,0.9992
0.046546546546546545,0.9992666666666667
0.046696696696696696,0.9992666666666667
0.04684684684684685,0.9992666666666667
0.046996996996997,0.9992666666666667
0.04714714714714714,0.9992666666666667
0.04729729729729729,0.9992666666666667
0.047447447447447444,0.9993333333333334
0.047597597597597595,0.9993333333333334
0.047747747747747746,0.9993333333333334
0.0478978978978979,0.9994
0.04804804804804805,0.9994666666666666
0.0481981981981982,0.9994666666666666
0.04834834834834835,0.9994666666666666
0.048498498498498493,0.9994666666666666
0.048648648648648644,0.9994666666666666
0.048798798798798795,0.9994666666666666
0.048948948948948946,0.9994666666666666
0.0490990990990991,0.9994666666666666
0.04924924924924925,0.9994666666666666
0.0493993993993994,0.9995333333333334
0.04954954954954955,0.9995333333333334
0.0496996996996997,0.9995333333333334
0.049849849849849845,0.9996
0.049999999999999996,0.9996
0.05015015015015015,0.9996
0.0503003003003003,0.9996
0.05045045045045045,0.9996
0.0506006006006006,0.9996
0.05075075075075075,0.9996
0.0509009009009009,0.9996
0.051051051051051045,0.9996
0.051201201201201196,0.9996
0.05135135135135135,0.9996
0.0515015015015015,0.9996
0.05165165165165165,0.9996666666666667
0.0518018018018018,0.9997333333333333
0.05195195195195195,0.9997333333333333
0.0521021021021021,0.9997333333333333
0.05225225225225225,0.9997333333333333
0.0524024024024024,0.9997333333333333
0.05255255255255255,0.9997333333333333
0.0527027027027027,0.9997333333333333
0.05285285285285285,0.9997333333333333
0.053003003003003,0.9997333333333333
0.05315315315315315,0.9997333333333333
0.0533033033033033,0.9997333333333333
0.05345345345345345,0.9997999999999999
0.053603603603603604,0.9997999999999999
0.05375375375375375,0.9997999999999999
0.0539039039039039,0.9997999999999999
0.05405405405405405,0.9997999999999999
0.0542042042042042,0.9997999999999999
0.05435435435435435,0.9997999999999999
0.0545045045045045,0.9997999999999999
0.054654654654654654,0.9997999999999999
0.054804804804804805,0.9997999999999999
0.054954954954954956,0.9997999999999999
0.0551051051051051,0.9997999999999999
0.05525525525525525,0.9997999999999999
0.0554054054054054,0.9997999999999999
0.05555555555555555,0.9997999999999999
0.0557057057057057,0.9997999999999999
0.055855855855855854,0.9997999999999999
0.056006006006006005,0.9998666666666667
0.056156156156156156,0.9998666666666667
0.05630630630630631,0.9998666666666667
0.05645645645645645,0.9998666666666667
0.0566066066066066,0.9998666666666667
0.05675675675675675,0.9998666666666667
0.056906906906906904,0.9998666666666667
0.057057057057057055,0.9998666666666667
0.057207207207207206,0.9998666666666667
0.05735735735735736,0.9998666666666667
0.05750750750750751,0.9998666666666667
0.05765765765765765,0.9998666666666667
0.0578078078078078,0.9999333333333333
0.05795795795795795,0.9999333333333333
0.058108108108108104,0.9999333333333333
0.058258258258258255,0.9999333333333333
0.058408408408408406,0.9999333333333333
0.05855855855855856,0.9999333333333333
0.05870870870870871,0.9999333333333333
0.05885885885885886,0.9999333333333333
0.059009009009009,0.9999333333333333
0.059159159159159154,0.9999333333333333
0.059309309309309305,0.9999333333333333
0.059459459459459456,0.9999333333333333
0.05960960960960961,0.9999333333333333
0.05975975975975976,0.9999333333333333
0.05990990990990991,0.9999333333333333
0.06006006006006006,0.9999333333333333
0.06021021021021021,0.9999333333333333
0.060360360360360354,0.9999333333333333
0.060510510510510505,0.9999333333333333
0.060660660660660656,0.9999333333333333
0.06081081081081081,0.9999333333333333
0.06096096096096096,0.9999333333333333
0.06111111111111111,0.9999333333333333
0.06126126126126126,0.9999333333333333
0.06141141141141141,0.9999333333333333
0.06156156156156156,0.9999333333333333
0.061711711711711706,0.9999333333333333
0.06186186186186186,0.9999333333333333
0.06201201201201201,0.9999333333333333
0.06216216216216216,0.9999333333333333
0.06231231231231231,0.9999333333333333
0.06246246246246246,0.9999333333333333
0.06261261261261261,0.9999333333333333
0.06276276276276276,0.9999333333333333
0.06291291291291291,0.9999333333333333
0.06306306306306306,0.9999333333333333
0.06321321321321322,0.9999333333333333
0.06336336336336336,0.9999333333333333
0.06351351351351352,0.9999333333333333
0.06366366366366366,0.9999333333333333
0.0638138138138138,0.9999333333333333
0.06396396396396396,0.9999333333333333
0.0641141141141141,0.9999333333333333
0.06426426426426426,0.9999333333333333
0.06441441441441441,0.9999333333333333
0.06456456456456457,0.9999333333333333
0.06471471471471471,0.9999333333333333
0.06486486486486487,0.9999333333333333
0.06501501501501501,0.9999333333333333
0.06516516516516516,0.9999333333333333
0.06531531531531531,0.9999333333333333
0.06546546546546546,0.9999333333333333
0.06561561561561562,0.9999333333333333
0.06576576576576576,1.0
0.06591591591591592,1.0
0.06606606606606606,1.0
0.06621621621621622,1.0
0.06636636636636636,1.0
0.06651651651651651,1.0
0.06666666666666667,1.0
0.06681681681681681,1.0
0.06696696696696697,1.0
0.06711711711711711,1.0
0.06726726726726727,1.0
0.06741741741741741,1.0
0.06756756756756757,1.0
0.06771771771771772,1.0
0.06786786786786786,1.0
0.06801801801801802,1.0
0.06816816816816816,1.0
0.06831831831831832,1.0
0.06846846846846846,1.0
0.06861861861861862,1.0
0.06876876876876876,1.0
0.06891891891891892,1.0
0.06906906906906907,1.0
0.06921921921921921,1.0
0.06936936936936937,1.0
0.06951951951951951,1.0
0.06966966966966967,1.0
0.06981981981981981,1.0
0.06996996996996997,1.0
0.07012012012012012,1.0
0.07027027027027026,1.0
0.07042042042042042,1.0
0.07057057057057056,1.0
0.07072072072072072,1.0
0.07087087087087086,1.0
0.07102102102102102,1.0
0.07117117117117117,1.0
0.07132132132132132,1.0
0.07147147147147147,1.0
0.07162162162162161,1.0
0.07177177177177177,1.0
0.07192192192192191,1.0
0.07207207207207207,1.0
0.07222222222222222,1.0
0.07237237237237237,1.0
0.07252252252252252,1.0
0.07267267267267268,1.0
0.07282282282282282,1.0
0.07297297297297296,1.0
0.07312312312312312,1.0
0.07327327327327327,1.0
0.07342342342342342,1.0
0.07357357357357357,1.0
0.07372372372372372,1.0
0.07387387387387387,1.0
0.07402402402402403,1.0
0.07417417417417417,1.0
0.07432432432432431,1.0
0.07447447447447447,1.0
0.07462462462462462,1.0
0.07477477477477477,1.0
0.07492492492492492,1.0
0.07507507507507508,1.0
0.07522522522522522,1.0
0.07537537537537538,1.0
0.07552552552552552,1.0
0.07567567567567567,1.0
0.07582582582582582,1.0
0.07597597597597597,1.0
0.07612612612612613,1.0
0.07627627627627627,1.0
0.07642642642642643,1.0
0.07657657657657657,1.0
0.07672672672672673,1.0
0.07687687687687687,1.0
0.07702702702702702,1.0
0.07717717717717718,1.0
0.07732732732732732,1.0
0.07747747747747748,1.0
0.07762762762762762,1.0
0.07777777777777778,1.0
0.07792792792792792,1.0
0.07807807807807808,1.0
0.07822822822822822,1.0
0.07837837837837837,1.0
0.07852852852852853,1.0
0.07867867867867867,1.0
0.07882882882882883,1.0
0.07897897897897897,1.0
0.07912912912912913,1.0
0.07927927927927927,1.0
0.07942942942942943,1.0
0.07957957957957958,1.0
0.07972972972972972,1.0
0.07987987987987988,1.0
0.08003003003003002,1.0
0.08018018018018018,1.0
0.08033033033033032,1.0
0.08048048048048048,1.0
0.08063063063063063,1.0
0.08078078078078078,1.0
0.08093093093093093,1.0
0.08108108108108107,1.0
0.08123123123123123,1.0
0.08138138138138137,1.0
0.08153153153153153,1.0
0.08168168168168168,1.0
0.08183183183183183,1.0
0.08198198198198198,1.0
0.08213213213213214,1.0
0.08228228228228228,1.0
0.08243243243243242,1.0
0.08258258258258258,1.0
0.08273273273273272,1.0
0.08288288288288288,1.0
0.08303303303303303,1.0
0.08318318318318318,1.0
0.08333333333333333,1.0
0.08348348348348349,1.0
0.08363363363363363,1.0
0.08378378378378377,1.0
0.08393393393393393,1.0
0.08408408408408408,1.0
0.08423423423423423,1.0
0.08438438438438438,1.0
0.08453453453453454,1.0
0.08468468468468468,1.0
0.08483483483483482,1.0
0.08498498498498498,1.0
0.08513513513513513,1.0
0.08528528528528528,1.0
0.08543543543543543,1.0
0.08558558558558559,1.0
0.08573573573573573,1.0
0.08588588588588589,1.0
0.08603603603603603,1.0
0.08618618618618618,1.0
0.08633633633633633,1.0
0.08648648648648648,1.0
0.08663663663663664,1.0
0.08678678678678678,1.0
0.08693693693693694,1.0
0.08708708708708708,1.0
0.08723723723723724,1.0
0.08738738738738738,1.0
0.08753753753753753,1.0
0.08768768768768768,1.0
0.08783783783783783,1.0
0.08798798798798799,1.0
0.08813813813813813,1.0
0.08828828828828829,1.0
0.08843843843843843,1.0
0.08858858858858859,1.0
0.08873873873873873,1.0
0.08888888888888888,1.0
0.08903903903903904,1.0
0.08918918918918918,1.0
0.08933933933933934,1.0
0.08948948948948948,1.0
0.08963963963963964,1.0
0.08978978978978978,1.0
0.08993993993993994,1.0
0.09009009009009009,1.0
0.09024024024024023,1.0
0.09039039039039039,1.0
0.09054054054054053,1.0
0.09069069069069069,1.0
0.09084084084084083,1.0
0.09099099099099099,1.0
0.09114114114114114,1.0
0.0912912912912913,1.0
0.09144144144144144,1.0
0.09159159159159158,1.0
0.09174174174174174,1.0
0.09189189189189188,1.0
0.09204204204204204,1.0
0.09219219219219218,1.0
0.09234234234234234,1.0
0.09249249249249249,1.0
0.09264264264264264,1.0
0.09279279279279279,1.0
0.09294294294294293,1.0
0.09309309309309309,1.0
0.09324324324324323,1.0
0.09339339339339339,1.0
0.09354354354354354,1.0
0.0936936936936937,1.0
0.09384384384384384,1.0
0.093993993993994,1.0
0.09414414414414414,1.0
0.09429429429429428,1.0
0.09444444444444444,1.0
0.09459459459459459,1.0
0.09474474474474474,1.0
0.09489489489489489,1.0
0.09504504504504505,1.0
0.09519519519519519,1.0
0.09534534534534535,1.0
0.09549549549549549,1.0
0.09564564564564564,1.0
0.0957957957957958,1.0
0.09594594594594594,1.0
0.0960960960960961,1.0
0.09624624624624624,1.0
0.0963963963963964,1.0
0.09654654654654654,1.0
0.0966966966966967,1.0
0.09684684684684684,1.0
0.09699699699699699,1.0
0.09714714714714714,1.0
0.09729729729729729,1.0
0.09744744744744745,1.0
0.09759759759759759,1.0
0.09774774774774775,1.0
0.09789789789789789,1.0
0.09804804804804805,1.0
0.0981981981981982,1.0
0.09834834834834834,1.0
0.0984984984984985,1.0
0.09864864864864864,1.0
0.0987987987987988,1.0
0.09894894894894894,1.0
0.0990990990990991,1.0
0.09924924924924924,1.0
0.0993993993993994,1.0
0.09954954954954955,1.0
0.09969969969969969,1.0
0.09984984984984985,1.0
0.09999999999999999,1.0
0.10015015015015015,1.0
0.1003003003003003,1.0
0.10045045045045045,1.0
0.1006006006006006,1.0
0.10075075075075074,1.0
0.1009009009009009,1.0
0.10105105105105104,1.0
0.1012012012012012,1.0
0.10135135135135134,1.0
0.1015015015015015,1.0
0.10165165165165164,1.0
0.1018018018018018,1.0
0.10195195195195195,1.0
0.10210210210210209,1.0
0.10225225225225225,1.0
0.10240240240240239,1.0
0.10255255255255255,1.0
0.1027027027027027,1.0
0.10285285285285285,1.0
0.103003003003003,1.0
0.10315315315315315,1.0
0.1033033033033033,1.0
0.10345345345345344,1.0
0.1036036036036036,1.0
0.10375375375375374,1.0
0.1039039039039039,1.0
0.10405405405405405,1.0
0.1042042042042042,1.0
0.10435435435435435,1.0
0.1045045045045045,1.0
0.10465465465465465,1.0
0.1048048048048048,1.0
0.10495495495495495,1.0
0.1051051051051051,1.0
0.10525525525525525,1.0
0.1054054054054054,1.0
0.10555555555555556,1.0
0.1057057057057057,1.0
0.10585585585585586,1.0
0.106006006006006,1.0
0.10615615615615615,1.0
0.1063063063063063,1.0
0.10645645645645645,1.0
0.1066066066066066,1.0
0.10675675675675675,1.0
0.1069069069069069,1.0
0.10705705705705705,1.0
0.10720720720720721,1.0
0.10735735735735735,1.0
0.1075075075075075,1.0
0.10765765765765765,1.0
0.1078078078078078,1.0
0.10795795795795796,1.0
0.1081081081081081,1.0
0.10825825825825826,1.0
0.1084084084084084,1.0
0.10855855855855856,1.0
0.1087087087087087,1.0
0.10885885885885885,1.0
0.109009009009009,1.0
0.10915915915915915,1.0
0.10930930930930931,1.0
0.10945945945945945,1.0
0.10960960960960961,1.0
0.10975975975975975,1.0
0.10990990990990991,1.0
0.11006006006006006,1.0
0.1102102102102102,1.0
0.11036036036036036,1.0
0.1105105105105105,1.0
0.11066066066066066,1.0
0.1108108108108108,1.0
0.11096096096096096,1.0
0.1111111111111111,1.0
0.11126126126126126,1.0
0.1114114114114114,1.0
0.11156156156156155,1.0
0.11171171171171171,1.0
0.11186186186186185,1.0
0.11201201201201201,1.0
0.11216216216216215,1.0
0.11231231231231231,1.0
0.11246246246246246,1.0
0.11261261261261261,1.0
0.11276276276276276,1.0
0.1129129129129129,1.0
0.11306306306306306,1.0
0.1132132132132132,1.0
0.11336336336336336,1.0
0.1135135135135135,1.0
0.11366366366366366,1.0
0.11381381381381381,1.0
0.11396396396396397,1.0
0.11411411411411411,1.0
0.11426426426426425,1.0
0.11441441441441441,1.0
0.11456456456456456,1.0
0.11471471471471471,1.0
0.11486486486486486,1.0
0.11501501501501502,1.0
0.11516516516516516,1.0
0.1153153153153153,1.0
0.11546546546546546,1.0
0.1156156156156156,1.0
0.11576576576576576,1.0
0.1159159159159159,1.0
0.11606606606606606,1.0
0.11621621621621621,1.0
0.11636636636636637,1.0
0.11651651651651651,1.0
0.11666666666666665,1.0
0.11681681681681681,1.0
0.11696696696696696,1.0
0.11711711711711711,1.0
0.11726726726726726,1.0
0.11741741741741742,1.0
0.11756756756756756,1.0
0.11771771771771772,1.0
0.11786786786786786,1.0
0.118018018018018,1.0
0.11816816816816816,1.0
0.11831831831831831,1.0
0.11846846846846847,1.0
0.11861861861861861,1.0
0.11876876876876877,1.0
0.11891891891891891,1.0
0.11906906906906907,1.0
0.11921921921921921,1.0
0.11936936936936936,1.0
0.11951951951951952,1.0
0.11966966966966966,1.0
0.11981981981981982,1.0
0.11996996996996996,1.0
0.12012012012012012,1.0
0.12027027027027026,1.0
0.12042042042042042,1.0
0.12057057057057056,1.0
0.12072072072072071,1.0
0.12087087087087087,1.0
0.12102102102102101,1.0
0.12117117117117117,1.0
0.12132132132132131,1.0
0.12147147147147147,1.0
0.12162162162162161,1.0
0.12177177177177177,1.0
0.12192192192192192,1.0
0.12207207207207206,1.0
0.12222222222222222,1.0
0.12237237237237236,1.0
0.12252252252252252,1.0
0.12267267267267266,1.0
0.12282282282282282,1.0
0.12297297297297297,1.0
0.12312312312312312,1.0
0.12327327327327327,1.0
0.12342342342342341,1.0
0.12357357357357357,1.0
0.12372372372372371,1.0
0.12387387387387387,1.0
0.12402402402402402,1.0
0.12417417417417417,1.0
0.12432432432432432,1.0
0.12447447447447448,1.0
0.12462462462462462,1.0
0.12477477477477476,1.0
0.12492492492492492,1.0
0.12507507507507507,1.0
0.12522522522522522,1.0
0.12537537537537538,1.0
0.1255255255255255,1.0
0.12567567567567567,1.0
0.12582582582582583,1.0
0.12597597597597596,1.0
0.12612612612612611,1.0
0.12627627627627627,1.0
0.12642642642642643,1.0
0.12657657657657656,1.0
0.12672672672672672,1.0
0.12687687687687688,1.0
0.12702702702702703,1.0
0.12717717717717716,1.0
0.12732732732732732,1.0
0.12747747747747748,1.0
0.1276276276276276,1.0
0.12777777777777777,1.0
0.12792792792792793,1.0
0.12807807807807808,1.0
0.1282282282282282,1.0
0.12837837837837837,1.0
0.12852852852852853,1.0
0.12867867867867866,1.0
0.12882882882882882,1.0
0.12897897897897898,1.0
0.12912912912912913,1.0
0.12927927927927926,1.0
0.12942942942942942,1.0
0.12957957957957958,1.0
0.12972972972972974,1.0
0.12987987987987987,1.0
0.13003003003003002,1.0
0.13018018018018018,1.0
0.1303303303303303,1.0
0.13048048048048047,1.0
0.13063063063063063,1.0
0.1307807807807808,1.0
0.13093093093093092,1.0
0.13108108108108107,1.0
0.13123123123123123,1.0
0.13138138138138136,1.0
0.13153153153153152,1.0
0.13168168168168168,1.0
0.13183183183183184,1.0
0.13198198198198197,1.0
0.13213213213213212,1.0
0.13228228228228228,1.0
0.13243243243243244,1.0
0.13258258258258257,1.0
0.13273273273273273,1.0
0.13288288288288289,1.0
0.13303303303303302,1.0
0.13318318318318317,1.0
0.13333333333333333,1.0
0.1334834834834835,1.0
0.13363363363363362,1.0
0.13378378378378378,1.0
0.13393393393393394,1.0
0.13408408408408407,1.0
0.13423423423423422,1.0
0.13438438438438438,1.0
0.13453453453453454,1.0
0.13468468468468467,1.0
0.13483483483483483,1.0
0.13498498498498498,1.0
0.13513513513513514,1.0
0.13528528528528527,1.0
0.13543543543543543,1.0
0.1355855855855856,1.0
0.13573573573573572,1.0
0.13588588588588588,1.0
0.13603603603603603,1.0
0.1361861861861862,1.0
0.13633633633633632,1.0
0.13648648648648648,1.0
0.13663663663663664,1.0
0.13678678678678677,1.0
0.13693693693693693,1.0
0.13708708708708708,1.0
0.13723723723723724,1.0
0.13738738738738737,1.0
0.13753753753753753,1.0
0.1376876876876877,1.0
0.13783783783783785,1.0
